node_1,node_2,score
DB00191,DB00408,0.00208
DB00191,DB01175,0.00208
DB00191,DB00422,0.00203
DB00191,DB00321,0.00201
DB00191,DB01367,0.00197
DB00191,DB00540,0.00193
DB00191,DB01151,0.0019
DB00191,DB01132,0.00185
DB00191,DB01242,0.00183
DB00191,DB01105,0.0018
DB00191,DB00726,0.00178
DB00191,DB06700,0.0017
DB00191,DB01156,0.00163
DB00191,DB00852,0.00162
DB00191,ENTREZ:433201,0.00158
DB00191,DB00715,0.00154
DB00191,DB00289,0.00152
DB00191,DB01114,0.0015
DB00191,DB00344,0.00149
DB00191,DB06701,0.00147
DB00191,DB00476,0.00147
DB00333,DB00333,0.15221
DB00333,ENTREZ:1902,0.00226
DB00333,ENTREZ:56923,0.00221
DB00333,ENTREZ:9170,0.00219
DB00333,ENTREZ:23566,0.00218
DB00333,ENTREZ:10316,0.00218
DB00333,ENTREZ:2847,0.00218
DB00333,ENTREZ:84539,0.00217
DB00333,ENTREZ:623,0.00217
DB00333,ENTREZ:186,0.00193
DB00333,ENTREZ:4988,0.00192
DB00333,ENTREZ:7852,0.0019
DB00333,ENTREZ:3350,0.0019
DB00333,ENTREZ:1234,0.00189
DB00333,ENTREZ:185,0.00189
DB00333,ENTREZ:1232,0.00186
DB00333,ENTREZ:4985,0.00186
DB00333,ENTREZ:1813,0.00186
DB00333,ENTREZ:4986,0.00186
DB00333,ENTREZ:150,0.00185
DB00333,ENTREZ:1230,0.00184
DB00333,ENTREZ:3352,0.00184
DB00333,ENTREZ:134,0.00184
DB00333,ENTREZ:729230,0.00184
DB00333,ENTREZ:3351,0.00183
DB00333,ENTREZ:1814,0.00183
DB00333,ENTREZ:5733,0.00183
DB00333,ENTREZ:339403,0.00183
DB00333,ENTREZ:1233,0.00182
DB00333,ENTREZ:10803,0.00182
DB00333,DB00321,0.00182
DB00333,ENTREZ:151,0.00182
DB00333,ENTREZ:10663,0.00182
DB00333,ENTREZ:152,0.00182
DB00333,ENTREZ:187,0.00182
DB00333,ENTREZ:3358,0.00181
DB00333,ENTREZ:3355,0.00181
DB00333,ENTREZ:4886,0.00181
DB00333,ENTREZ:4887,0.00181
DB00333,ENTREZ:51289,0.0018
DB00333,ENTREZ:3361,0.0018
DB00333,ENTREZ:2587,0.0018
DB00333,ENTREZ:6755,0.0018
DB00333,ENTREZ:11255,0.0018
DB00333,DB00363,0.0018
DB00333,ENTREZ:6752,0.0018
DB00333,ENTREZ:59340,0.0018
DB00333,ENTREZ:2831,0.0018
DB00333,ENTREZ:8811,0.0018
DB00333,ENTREZ:6753,0.00179
DB00979,DB00979,0.15063
DB00979,ENTREZ:34451,0.02168
DB00979,ENTREZ:1131,0.02051
DB00979,ENTREZ:1128,0.02048
DB00979,ENTREZ:3269,0.02041
DB00979,ENTREZ:1129,0.02041
DB00979,ENTREZ:1133,0.0203
DB00979,ENTREZ:1132,0.02025
DB00979,ENTREZ:177990,0.00278
DB00979,ENTREZ:32324,0.00249
DB00979,ENTREZ:2782,0.00163
DB00979,ENTREZ:2792,0.0016
DB00979,ENTREZ:51764,0.00159
DB00979,ENTREZ:2788,0.00159
DB00979,ENTREZ:1902,0.00155
DB00979,ENTREZ:351,0.00153
DB00979,ENTREZ:2847,0.00152
DB00979,ENTREZ:84539,0.00152
DB00979,ENTREZ:9170,0.00149
DB00979,ENTREZ:23566,0.00149
DB00979,ENTREZ:56923,0.00149
DB00979,ENTREZ:10316,0.00148
DB00979,ENTREZ:623,0.00147
DB00979,ENTREZ:61970253,0.00147
DB00979,ENTREZ:3358,0.00138
DB00979,ENTREZ:510296,0.00137
DB00979,ENTREZ:2783,0.00133
DB00979,ENTREZ:3356,0.00133
DB00979,ENTREZ:2784,0.00131
DB00979,ENTREZ:59345,0.00131
DB00979,ENTREZ:54331,0.00131
DB00979,ENTREZ:3357,0.00131
DB00979,DB00363,0.0013
DB00979,ENTREZ:55970,0.0013
DB00979,ENTREZ:2787,0.00129
DB00979,ENTREZ:10681,0.00129
DB00979,ENTREZ:2790,0.00129
DB00979,ENTREZ:2786,0.00129
DB00979,ENTREZ:94235,0.00129
DB00979,ENTREZ:2785,0.00129
DB00979,ENTREZ:2793,0.00129
DB00979,ENTREZ:2791,0.00128
DB00979,DB00334,0.00128
DB00979,ENTREZ:185,0.00128
DB00979,DB00321,0.00127
DB00979,DB00458,0.00126
DB00979,DB01224,0.00125
DB00979,DB00408,0.00124
DB00979,DB00540,0.00123
DB00979,DB01238,0.00122
DB00317,DB00317,0.15182
DB00317,ENTREZ:6714,0.00481
DB00317,ENTREZ:25,0.00464
DB00317,ENTREZ:757924,0.00457
DB00317,ENTREZ:4067,0.00449
DB00317,ENTREZ:1432,0.00445
DB00317,ENTREZ:2064,0.00441
DB00317,ENTREZ:3791,0.00426
DB00317,ENTREZ:3055,0.00421
DB00317,ENTREZ:285220,0.0042
DB00317,ENTREZ:3654,0.00418
DB00317,ENTREZ:5979,0.00416
DB00317,ENTREZ:2066,0.00415
DB00317,ENTREZ:2268,0.00414
DB00317,ENTREZ:2049,0.00411
DB00317,ENTREZ:2050,0.00407
DB00317,ENTREZ:2324,0.00407
DB00317,ENTREZ:695,0.00405
DB00317,ENTREZ:2065,0.00403
DB00317,ENTREZ:8767,0.00402
DB00317,ENTREZ:2580,0.00401
DB00317,ENTREZ:2322,0.004
DB00317,ENTREZ:5607,0.004
DB00317,ENTREZ:558,0.00397
DB00317,ENTREZ:8569,0.00395
DB00317,ENTREZ:2444,0.00395
DB00317,ENTREZ:51135,0.00393
DB00317,ENTREZ:1454,0.00393
DB00317,ENTREZ:1022,0.0039
DB00317,ENTREZ:2872,0.00389
DB00317,ENTREZ:5260,0.00387
DB00317,ENTREZ:147746,0.00386
DB00317,ENTREZ:80122,0.00384
DB00317,ENTREZ:23235,0.00379
DB00317,ENTREZ:6793,0.00379
DB00317,ENTREZ:388228,0.00375
DB00317,DB01378,0.00164
DB00317,DB01593,0.00158
DB00317,DB01268,0.00149
DB00317,ENTREZ:728378,0.00124
DB00317,ENTREZ:3320,0.00121
DB00317,ENTREZ:445582,0.0012
DB00317,ENTREZ:653269,0.00119
DB00317,ENTREZ:653781,0.00118
DB00317,ENTREZ:351,0.00111
DB00317,DB06616,0.0011
DB00317,DB00530,0.00108
DB00317,ENTREZ:2885,0.001
DB00317,ENTREZ:7157,0.00097
DB00317,ENTREZ:5496,0.00097
DB06288,DB06288,0.15129
DB06288,ENTREZ:1902,0.0025
DB06288,ENTREZ:9170,0.00243
DB06288,ENTREZ:56923,0.00242
DB06288,ENTREZ:23566,0.00242
DB06288,ENTREZ:10316,0.00242
DB06288,ENTREZ:2847,0.00242
DB06288,ENTREZ:84539,0.00241
DB06288,ENTREZ:623,0.00241
DB06288,ENTREZ:186,0.00214
DB06288,ENTREZ:7852,0.00211
DB06288,ENTREZ:1234,0.0021
DB06288,ENTREZ:185,0.00208
DB06288,ENTREZ:4988,0.00207
DB06288,ENTREZ:1232,0.00207
DB06288,ENTREZ:3350,0.00207
DB06288,ENTREZ:1813,0.00205
DB06288,ENTREZ:1230,0.00205
DB06288,ENTREZ:729230,0.00204
DB06288,ENTREZ:134,0.00204
DB06288,ENTREZ:150,0.00204
DB06288,ENTREZ:4985,0.00204
DB06288,ENTREZ:3352,0.00204
DB06288,ENTREZ:5733,0.00203
DB06288,ENTREZ:339403,0.00203
DB06288,ENTREZ:10803,0.00203
DB06288,ENTREZ:1233,0.00203
DB06288,ENTREZ:10663,0.00203
DB06288,ENTREZ:3351,0.00202
DB06288,ENTREZ:1814,0.00202
DB06288,ENTREZ:187,0.00202
DB06288,ENTREZ:4986,0.00201
DB06288,ENTREZ:152,0.00201
DB06288,ENTREZ:151,0.00201
DB06288,ENTREZ:4886,0.00201
DB06288,ENTREZ:4887,0.00201
DB06288,ENTREZ:51289,0.00201
DB06288,ENTREZ:3361,0.002
DB06288,ENTREZ:2587,0.002
DB06288,ENTREZ:6755,0.002
DB06288,ENTREZ:11255,0.002
DB06288,ENTREZ:3355,0.002
DB06288,ENTREZ:6752,0.002
DB06288,ENTREZ:2831,0.002
DB06288,ENTREZ:59340,0.002
DB06288,ENTREZ:8811,0.002
DB06288,ENTREZ:6753,0.00199
DB06288,ENTREZ:2832,0.00199
DB06288,ENTREZ:6751,0.00199
DB06288,ENTREZ:3354,0.00199
DB01072,DB01072,0.15318
DB01072,ENTREZ:10599,0.06974
DB01072,ENTREZ:28234,0.06921
DB01072,ENTREZ:1576,0.00511
DB01072,ENTREZ:5243,0.00502
DB01072,ENTREZ:9376,0.00473
DB01072,ENTREZ:1244,0.00457
DB01072,ENTREZ:8647,0.00434
DB01072,ENTREZ:6554,0.00422
DB01072,ENTREZ:8856,0.00417
DB01072,ENTREZ:8714,0.00409
DB01072,ENTREZ:10257,0.00405
DB01072,DB01211,0.004
DB01072,ENTREZ:6580,0.00391
DB01072,ENTREZ:9971,0.0039
DB01072,ENTREZ:10864,0.00385
DB01072,ENTREZ:54658,0.00379
DB01072,DB00770,0.00366
DB01072,DB00390,0.00361
DB01072,DB00485,0.00353
DB01072,DB00175,0.00351
DB01072,ENTREZ:644,0.00345
DB01072,DB04574,0.00337
DB01072,DB00503,0.00334
DB01072,DB00678,0.00331
DB01072,DB00966,0.0033
DB01072,DB00541,0.0033
DB01072,DB01241,0.00325
DB01072,ENTREZ:1559,0.00254
DB01072,ENTREZ:133522,0.00217
DB01072,DB00997,0.00217
DB01072,ENTREZ:1558,0.00207
DB01072,ENTREZ:1555,0.00196
DB01072,ENTREZ:1557,0.00192
DB01072,ENTREZ:1577,0.00186
DB01072,ENTREZ:1565,0.00183
DB01072,ENTREZ:9970,0.00182
DB01072,ENTREZ:51081,0.00164
DB01072,ENTREZ:54578,0.00163
DB01072,ENTREZ:1582,0.00162
DB01072,ENTREZ:6579,0.00156
DB01072,DB01378,0.00151
DB01072,ENTREZ:54657,0.00149
DB01072,ENTREZ:6555,0.00149
DB01072,ENTREZ:114571,0.00149
DB01072,ENTREZ:55867,0.00148
DB01072,ENTREZ:7363,0.00145
DB01072,ENTREZ:5244,0.00145
DB01072,DB00641,0.00145
DB01072,ENTREZ:9360,0.00145
DB00054,DB00054,0.18482
DB00054,ENTREZ:31332,0.03091
DB00054,ENTREZ:4099445,0.03035
DB00054,ENTREZ:31322,0.02918
DB00054,ENTREZ:182474,0.02918
DB00054,ENTREZ:31324,0.02918
DB00054,ENTREZ:32074,0.02918
DB00054,ENTREZ:29539,0.02836
DB00054,ENTREZ:33150626,0.02786
DB00054,ENTREZ:573114,0.02762
DB00054,ENTREZ:4894854,0.02761
DB00054,DB00074,0.02339
DB00054,DB00073,0.02274
DB00054,DB00078,0.02274
DB00054,DB00072,0.02191
DB00054,DB00056,0.02138
DB00054,DB00108,0.02099
DB00054,DB00081,0.02086
DB00054,ENTREZ:763110,0.02038
DB00054,DB00112,0.01972
DB00054,DB00087,0.0195
DB00054,DB00110,0.0195
DB00054,ENTREZ:306786,0.01707
DB00054,ENTREZ:190068,0.01565
DB00054,DB01593,0.01298
DB00054,DB00028,0.01243
DB00054,ENTREZ:36575,0.01152
DB00054,DB09130,0.01063
DB00054,DB00775,0.0102
DB00054,DB00098,0.0067
DB00054,ENTREZ:29774,0.00501
DB00054,DB02709,0.00425
DB00054,DB06404,0.00421
DB00054,ENTREZ:307048,0.00251
DB00054,ENTREZ:33813,0.00251
DB00054,ENTREZ:181971,0.00225
DB00054,DB00041,0.00201
DB00054,DB00707,0.00196
DB00054,ENTREZ:33946,0.00195
DB00054,ENTREZ:439839,0.00191
DB00054,ENTREZ:757924,0.00188
DB00054,ENTREZ:179983,0.00181
DB00054,ENTREZ:758074,0.00175
DB00054,ENTREZ:553282,0.00165
DB00054,ENTREZ:339641,0.00143
DB00054,ENTREZ:31422,0.00127
DB00054,ENTREZ:340307,0.00118
DB00054,ENTREZ:179161,0.00116
DB00054,DB12598,0.00112
DB00054,DB06822,0.00088
DB00175,DB00175,0.15792
DB00175,ENTREZ:306865,0.03331
DB00175,ENTREZ:3156,0.03205
DB00175,ENTREZ:10599,0.03122
DB00175,ENTREZ:28234,0.02998
DB00175,ENTREZ:9376,0.02988
DB00175,DB00641,0.00685
DB00175,DB00227,0.00645
DB00175,DB01076,0.00607
DB00175,DB01098,0.00579
DB00175,ENTREZ:5243,0.00504
DB00175,ENTREZ:1244,0.00421
DB00175,ENTREZ:8647,0.00288
DB00175,ENTREZ:1576,0.00278
DB00175,ENTREZ:10257,0.0027
DB00175,ENTREZ:8714,0.00265
DB00175,ENTREZ:10864,0.00255
DB00175,ENTREZ:535388,0.00239
DB00175,ENTREZ:533324,0.00229
DB00175,ENTREZ:6554,0.00216
DB00175,ENTREZ:8856,0.0021
DB00175,ENTREZ:31422,0.00208
DB00175,ENTREZ:47,0.00206
DB00175,ENTREZ:6580,0.00199
DB00175,DB00770,0.00187
DB00175,DB00390,0.00184
DB00175,ENTREZ:9971,0.00184
DB00175,ENTREZ:7155,0.00178
DB00175,ENTREZ:54658,0.00173
DB00175,DB01211,0.00166
DB00175,ENTREZ:6579,0.00159
DB00175,ENTREZ:51081,0.00159
DB00175,DB04574,0.00153
DB00175,ENTREZ:644,0.00151
DB00175,DB00503,0.00149
DB00175,DB00485,0.00146
DB00175,DB00678,0.00145
DB00175,DB00966,0.00145
DB00175,DB00541,0.00142
DB00175,DB01241,0.00141
DB00175,DB01378,0.0014
DB00175,DB01072,0.00138
DB00175,ENTREZ:1559,0.0013
DB00175,ENTREZ:11309,0.00129
DB00175,ENTREZ:5019,0.00127
DB00175,ENTREZ:64064,0.00126
DB00175,ENTREZ:53919,0.00122
DB00175,ENTREZ:1555,0.00121
DB00175,DB01009,0.00115
DB00175,ENTREZ:55867,0.0011
DB00170,DB00170,0.22993
DB00170,ENTREZ:184028,0.03691
DB00170,ENTREZ:182841,0.03675
DB00170,ENTREZ:40217983,0.03608
DB00170,ENTREZ:36093,0.03326
DB00170,ENTREZ:189246,0.03169
DB00170,ENTREZ:182801,0.02994
DB00170,ENTREZ:339641,0.02958
DB00170,DB00100,0.02687
DB00170,DB00266,0.0239
DB00170,ENTREZ:190818,0.02317
DB00170,DB00036,0.02177
DB00170,ENTREZ:190334,0.02164
DB00170,DB01022,0.01587
DB00170,DB05260,0.01186
DB00170,DB12598,0.01076
DB00170,DB00682,0.01044
DB00170,DB00142,0.00884
DB00170,DB09130,0.00782
DB00170,ENTREZ:179161,0.00742
DB00170,DB01109,0.00716
DB00170,DB02709,0.00618
DB00170,DB06404,0.00596
DB00170,DB01593,0.00587
DB00170,DB01065,0.00562
DB00170,ENTREZ:3511138,0.0056
DB00170,ENTREZ:307043,0.00535
DB00170,ENTREZ:180546,0.00532
DB00170,DB01225,0.00527
DB00170,DB00569,0.00527
DB00170,DB01087,0.00503
DB00170,ENTREZ:182833,0.00474
DB00170,DB04786,0.00448
DB00170,ENTREZ:34339,0.00398
DB00170,DB06779,0.00377
DB00170,DB00031,0.00294
DB00170,DB01017,0.00292
DB00170,ENTREZ:186653,0.00252
DB00170,ENTREZ:521216,0.00229
DB00170,DB06692,0.00189
DB00170,ENTREZ:758074,0.00189
DB00170,ENTREZ:183389,0.00175
DB00170,DB00108,0.0016
DB00170,ENTREZ:29539,0.0015
DB00170,ENTREZ:181971,0.00149
DB00170,ENTREZ:763110,0.00141
DB00170,ENTREZ:190889,0.00135
DB00170,ENTREZ:387026,0.00132
DB00170,ENTREZ:337722,0.00128
DB00170,DB08813,0.00127
DB00549,DB00549,0.1549
DB00549,ENTREZ:5353887,0.01459
DB00549,ENTREZ:10800,0.01411
DB00549,ENTREZ:1241,0.01405
DB00549,ENTREZ:56413,0.01405
DB00549,ENTREZ:1432,0.01398
DB00549,ENTREZ:140,0.01394
DB00549,ENTREZ:57105,0.0137
DB00549,ENTREZ:5594,0.01366
DB00549,ENTREZ:55244,0.0136
DB00549,ENTREZ:1559,0.01358
DB00549,DB01411,0.00534
DB00549,DB00471,0.00449
DB00549,DB01593,0.0015
DB00549,ENTREZ:351,0.00135
DB00549,ENTREZ:339741,0.00124
DB00549,ENTREZ:2782,0.00123
DB00549,ENTREZ:2792,0.00119
DB00549,ENTREZ:51764,0.00119
DB00549,ENTREZ:2788,0.00118
DB00549,ENTREZ:2840,0.00118
DB00549,ENTREZ:189180,0.00115
DB00549,ENTREZ:1902,0.00114
DB00549,ENTREZ:23566,0.00107
DB00549,ENTREZ:9170,0.00106
DB00549,ENTREZ:56923,0.00106
DB00549,ENTREZ:2847,0.00105
DB00549,ENTREZ:10316,0.00105
DB00549,ENTREZ:84539,0.00105
DB00549,ENTREZ:623,0.00105
DB00549,ENTREZ:31077,0.00103
DB00549,ENTREZ:2783,0.00103
DB00549,ENTREZ:185,0.00099
DB00549,ENTREZ:59345,0.00098
DB00549,ENTREZ:2784,0.00097
DB00549,ENTREZ:54331,0.00097
DB00549,ENTREZ:152,0.00096
DB00549,ENTREZ:55970,0.00096
DB00549,ENTREZ:10681,0.00096
DB00549,ENTREZ:2787,0.00096
DB00549,ENTREZ:2790,0.00095
DB00549,ENTREZ:2786,0.00095
DB00549,ENTREZ:2793,0.00095
DB00549,ENTREZ:2785,0.00095
DB00549,ENTREZ:94235,0.00095
DB00549,ENTREZ:3358,0.00095
DB00549,ENTREZ:2791,0.00095
DB00549,ENTREZ:3356,0.00094
DB00549,DB01378,0.00093
DB00549,ENTREZ:4923,0.00091
DB00327,DB00327,0.15281
DB00327,ENTREZ:452073,0.03475
DB00327,ENTREZ:532060,0.03359
DB00327,ENTREZ:27545517,0.03252
DB00327,ENTREZ:4988,0.02469
DB00327,ENTREZ:4986,0.02391
DB00327,ENTREZ:4985,0.02362
DB00327,DB00321,0.00358
DB00327,DB00704,0.00331
DB00327,DB00295,0.00324
DB00327,DB01183,0.00323
DB00327,DB00497,0.00323
DB00327,DB00813,0.00323
DB00327,DB00708,0.00323
DB00327,DB00514,0.00322
DB00327,DB01221,0.00289
DB00327,DB00836,0.00283
DB00327,DB00611,0.00281
DB00327,DB00844,0.00281
DB00327,DB00193,0.00278
DB00327,DB06204,0.00273
DB00327,DB06738,0.00271
DB00327,DB00318,0.0027
DB00327,DB00899,0.00265
DB00327,DB09396,0.00265
DB00327,DB06274,0.00265
DB00327,DB00647,0.00265
DB00327,DB09272,0.00265
DB00327,DB11691,0.00265
DB00327,DB00854,0.00265
DB00327,DB01452,0.00265
DB00327,DB00921,0.00265
DB00327,DB00333,0.00253
DB00327,DB01192,0.00234
DB00327,DB00454,0.00213
DB00327,DB00956,0.00187
DB00327,DB00652,0.00179
DB00327,DB01081,0.00177
DB00327,DB06148,0.00176
DB00327,DB01209,0.00171
DB00327,DB06800,0.00171
DB00327,DB00370,0.0017
DB00327,DB00802,0.0014
DB00327,ENTREZ:189258,0.00138
DB00327,ENTREZ:1902,0.00128
DB00327,ENTREZ:56923,0.00123
DB00327,ENTREZ:23566,0.00123
DB00327,ENTREZ:9170,0.00123
DB00327,ENTREZ:2847,0.00123
DB00327,ENTREZ:10316,0.00122
DB00412,DB00412,0.17165
DB00412,ENTREZ:1711117,0.02994
DB00412,ENTREZ:307341,0.02774
DB00412,ENTREZ:35885,0.02724
DB00412,ENTREZ:30448,0.02611
DB00412,ENTREZ:1053069,0.02564
DB00412,ENTREZ:190230,0.02466
DB00412,ENTREZ:3158351,0.02155
DB00412,DB00159,0.01487
DB00412,DB01393,0.01267
DB00412,DB03756,0.0102
DB00412,DB00755,0.00954
DB00412,DB00459,0.00924
DB00412,DB00523,0.00907
DB00412,DB00210,0.00878
DB00412,DB00307,0.00767
DB00412,DB00313,0.00606
DB00412,ENTREZ:291988,0.00572
DB00412,ENTREZ:387018,0.00567
DB00412,DB01039,0.00532
DB00412,DB01132,0.0053
DB00412,DB00799,0.00378
DB00412,DB09462,0.00354
DB00412,DB02709,0.0035
DB00412,DB00328,0.00329
DB00412,DB01050,0.00321
DB00412,DB00605,0.00294
DB00412,DB00573,0.00294
DB00412,ENTREZ:36157,0.00283
DB00412,ENTREZ:35883,0.0028
DB00412,ENTREZ:306887,0.0028
DB00412,DB11133,0.00275
DB00412,DB00374,0.00267
DB00412,DB01436,0.00266
DB00412,ENTREZ:1374919,0.00262
DB00412,DB00749,0.00249
DB00412,ENTREZ:5468,0.00239
DB00412,DB03796,0.00239
DB00412,ENTREZ:5743,0.00231
DB00412,ENTREZ:5914,0.00231
DB00412,ENTREZ:5915,0.00223
DB00412,ENTREZ:5916,0.00223
DB00412,ENTREZ:5742,0.00221
DB00412,ENTREZ:5467,0.00204
DB00412,ENTREZ:5465,0.00184
DB00412,DB00795,0.00178
DB00412,DB01708,0.00177
DB00412,ENTREZ:187193,0.00162
DB00412,DB00244,0.00161
DB00412,DB01241,0.00158
DB00590,DB00590,0.15121
DB00590,ENTREZ:1902,0.00288
DB00590,ENTREZ:56923,0.00281
DB00590,ENTREZ:9170,0.0028
DB00590,ENTREZ:23566,0.0028
DB00590,ENTREZ:84539,0.00279
DB00590,ENTREZ:10316,0.00279
DB00590,ENTREZ:2847,0.00279
DB00590,ENTREZ:623,0.00278
DB00590,ENTREZ:186,0.00253
DB00590,ENTREZ:3350,0.00253
DB00590,ENTREZ:4988,0.00253
DB00590,ENTREZ:7852,0.00252
DB00590,ENTREZ:1234,0.00252
DB00590,ENTREZ:1232,0.00249
DB00590,ENTREZ:150,0.00248
DB00590,ENTREZ:185,0.00247
DB00590,ENTREZ:1813,0.00247
DB00590,ENTREZ:1230,0.00247
DB00590,ENTREZ:3352,0.00246
DB00590,ENTREZ:729230,0.00246
DB00590,ENTREZ:3351,0.00246
DB00590,ENTREZ:4985,0.00246
DB00590,ENTREZ:1814,0.00246
DB00590,ENTREZ:134,0.00245
DB00590,ENTREZ:151,0.00245
DB00590,ENTREZ:5733,0.00245
DB00590,ENTREZ:1233,0.00245
DB00590,ENTREZ:10803,0.00245
DB00590,ENTREZ:10663,0.00244
DB00590,ENTREZ:152,0.00244
DB00590,ENTREZ:4986,0.00244
DB00590,ENTREZ:187,0.00244
DB00590,ENTREZ:339403,0.00243
DB00590,ENTREZ:3358,0.00242
DB00590,ENTREZ:4886,0.00242
DB00590,ENTREZ:2587,0.00242
DB00590,ENTREZ:11255,0.00242
DB00590,ENTREZ:4887,0.00242
DB00590,ENTREZ:59340,0.00242
DB00590,ENTREZ:51289,0.00242
DB00590,ENTREZ:6755,0.00241
DB00590,ENTREZ:6752,0.00241
DB00590,ENTREZ:3355,0.00241
DB00590,ENTREZ:3361,0.00241
DB00590,ENTREZ:2831,0.00241
DB00590,ENTREZ:8811,0.00241
DB00590,ENTREZ:3356,0.00241
DB00590,ENTREZ:3354,0.00241
DB00590,ENTREZ:2832,0.00241
DB00615,DB00615,0.16726
DB00615,ENTREZ:42818,0.01229
DB00615,DB09130,0.01205
DB00615,ENTREZ:42814,0.01127
DB00615,ENTREZ:5430,0.011
DB00615,ENTREZ:5431,0.01091
DB00615,ENTREZ:5432,0.0109
DB00615,ENTREZ:5435,0.01085
DB00615,ENTREZ:9533,0.01077
DB00615,ENTREZ:25885,0.01074
DB00615,ENTREZ:84172,0.01072
DB00615,ENTREZ:11128,0.01067
DB00615,ENTREZ:55703,0.01063
DB00615,ENTREZ:32488,0.01046
DB00615,ENTREZ:553797,0.01046
DB00615,ENTREZ:604,0.0104
DB00615,DB01045,0.00983
DB00615,DB01220,0.00351
DB00615,DB01593,0.00276
DB00615,ENTREZ:3511138,0.00258
DB00615,ENTREZ:1698396,0.00155
DB00615,ENTREZ:5051630,0.00128
DB00615,ENTREZ:28590,0.00122
DB00615,ENTREZ:9187497,0.00121
DB00615,ENTREZ:5006263,0.00121
DB00615,ENTREZ:8856,0.0011
DB00615,DB01378,0.00107
DB00615,DB01211,0.00087
DB00615,ENTREZ:4914,0.00078
DB00615,ENTREZ:1994,0.00075
DB00615,ENTREZ:351,0.00074
DB00615,ENTREZ:5434,0.00066
DB00615,DB05521,0.00066
DB00615,ENTREZ:387026,0.00065
DB00615,ENTREZ:7157,0.00065
DB00615,ENTREZ:5437,0.00062
DB00615,ENTREZ:5441,0.00062
DB00615,ENTREZ:179161,0.00062
DB00615,ENTREZ:5436,0.00061
DB00615,ENTREZ:5440,0.00059
DB00615,ENTREZ:5438,0.00059
DB00615,ENTREZ:5439,0.00059
DB00615,ENTREZ:5433,0.00058
DB00615,ENTREZ:8452,0.00058
DB00615,ENTREZ:7155,0.00058
DB00615,ENTREZ:35272,0.00055
DB00615,ENTREZ:4343,0.00052
DB00615,ENTREZ:2033,0.00052
DB00615,ENTREZ:7514,0.00051
DB00615,ENTREZ:7311,0.00051
DB00495,DB00495,0.15324
DB00495,ENTREZ:896047,0.02015
DB00495,ENTREZ:1633,0.017
DB00495,ENTREZ:7852,0.01591
DB00495,ENTREZ:7083,0.01551
DB00495,ENTREZ:1716,0.01525
DB00495,ENTREZ:1890,0.01511
DB00495,ENTREZ:5834,0.01503
DB00495,ENTREZ:5837,0.015
DB00495,ENTREZ:7084,0.01472
DB00495,DB00900,0.00274
DB00495,DB00709,0.00268
DB00495,DB00879,0.00249
DB00495,DB00943,0.00239
DB00495,DB08864,0.00239
DB00495,DB01048,0.00237
DB00495,DB01378,0.00172
DB00495,ENTREZ:4860,0.0016
DB00495,ENTREZ:3511138,0.00138
DB00495,ENTREZ:567,0.00122
DB00495,DB01593,0.00121
DB00495,ENTREZ:351,0.00116
DB00495,ENTREZ:35565,0.00112
DB00495,ENTREZ:4914,0.00096
DB00495,ENTREZ:2597,0.00093
DB00495,ENTREZ:4907,0.00092
DB00495,ENTREZ:54963,0.00092
DB00495,ENTREZ:7157,0.00091
DB00495,ENTREZ:790,0.0009
DB00495,ENTREZ:7155,0.0009
DB00495,ENTREZ:22978,0.00087
DB00495,ENTREZ:56953,0.00086
DB00495,ENTREZ:978,0.00086
DB00495,ENTREZ:30833,0.00086
DB00495,ENTREZ:7298,0.00085
DB00495,ENTREZ:7372,0.0008
DB00495,ENTREZ:1994,0.0008
DB00495,ENTREZ:47,0.00077
DB00495,ENTREZ:3320,0.00075
DB00495,ENTREZ:115024,0.00071
DB00495,ENTREZ:84618,0.00071
DB00495,ENTREZ:50484,0.0007
DB00495,ENTREZ:1499,0.00069
DB00495,ENTREZ:3312,0.00068
DB00495,ENTREZ:2618,0.00068
DB00495,ENTREZ:31,0.00066
DB00495,ENTREZ:4171,0.00066
DB00495,ENTREZ:1017,0.00064
DB00495,ENTREZ:32,0.00064
DB00495,ENTREZ:55276,0.00061
DB00493,DB00493,0.19373
DB00493,ENTREZ:984233,0.04886
DB00493,ENTREZ:153767,0.04289
DB00493,ENTREZ:15457529,0.04271
DB00493,ENTREZ:773588,0.03505
DB00493,ENTREZ:4378059,0.02729
DB00493,ENTREZ:999213,0.02579
DB00493,DB01212,0.02547
DB00493,ENTREZ:790944,0.02369
DB00493,ENTREZ:7707622,0.02365
DB00493,ENTREZ:3831566,0.02365
DB00493,DB01032,0.0193
DB00493,DB00713,0.01842
DB00493,ENTREZ:28590,0.01814
DB00493,DB00415,0.0171
DB00493,DB01053,0.01688
DB00493,ENTREZ:18145626,0.01131
DB00493,DB01331,0.01045
DB00493,DB00456,0.01045
DB00493,ENTREZ:42468,0.01017
DB00493,ENTREZ:581194,0.01017
DB00493,DB01603,0.00914
DB00493,DB00485,0.00808
DB00493,DB00607,0.008
DB00493,DB01140,0.008
DB00493,DB00567,0.008
DB00493,DB08795,0.008
DB00493,DB00739,0.008
DB00493,DB01598,0.00776
DB00493,DB00417,0.00693
DB00493,DB04570,0.00692
DB00493,ENTREZ:42314,0.00595
DB00493,ENTREZ:41216,0.00594
DB00493,DB00319,0.00545
DB00493,DB00355,0.00498
DB00493,ENTREZ:208959,0.0049
DB00493,DB00438,0.00467
